# A119 — 清廉之风浸润心田 (政治政策)
# Persons skipped: 习近平 刘科 王琳 杨白2x 李恒 刘海燕 孙秀颖 陈斐3x

0001	清廉	qinglian	linear
0002	之风	zhifeng	linear
0003	浸润	jinrun	linear
0004	心田	xintian	linear
0005	锲而不舍	qieerbushe	linear
0006	落实	luoshi	linear
0007	中央八项规定	zhongyangbaxiangguiding	linear
0008	精神	jingshen	linear
0009	日前	riqian	linear
0010	清风万里	qingfengwanli	linear
0011	中国	zhongguo	linear
0012	古代	gudai	linear
0013	廉洁文化	lianjiewenhua	linear
0014	展览	zhanlan	linear
0015	在	zai	linear
0016	中国国家博物馆	zhongguoguojiabowuguan	linear
0017	启幕	qimu	linear
0018	余件	yujian	linear
0019	文物	wenwu	linear
0020	藏品	cangpin	linear
0021	吸引	xiyin	linear
0022	众多	zhongduo	linear
0023	观众	guanzhong	linear
0024	慕名前来	mumingqianlai	linear
0025	安徽	anhui	linear
0026	桐城	tongcheng	linear
0027	六尺巷	liuchixiang	linear
0028	四川	sichuan	linear
0029	眉山	meishan	linear
0030	三苏祠	sansuci	linear
0031	河南	henan	linear
0032	开封	kaifeng	linear
0033	包公祠	baogongci	linear
0034	这些	zhexie	linear
0035	镌刻	juanke	linear
0036	着	zhe	linear
0037	岁月	suiyue	linear
0038	印记	yinji	linear
0039	的	de	linear
0040	地标	dibiao	linear
0041	串联	chuanlian	linear
0042	起	qi	linear
0043	中华民族	zhonghuaminzu	linear
0044	数千年	shuqiannian	linear
0045	传承	chuancheng	linear
0046	的	de	linear
0047	廉洁文化	lianjiewenhua	linear
0048	长卷	changjuan	linear
0049	广大	guangda	linear
0050	党员干部	dangyuanganbu	linear
0051	前往	qianwang	linear
0052	参观学习	canguanxuexi	linear
0053	廉洁文化	lianjiewenhua	linear
0054	如	ru	linear
0055	春风化雨	chunfenghuayu	linear
0056	般	ban	linear
0057	浸润	jinrun	linear
0058	心田	xintian	linear
0059	新时代	xinshidai	linear
0060	以来	yilai	linear
0061	在	zai	linear
0062	以	yi	linear
0063	同志	tongzhi	linear
0064	为核心	weihexin	linear
0065	的	de	linear
0066	党中央	dangzhongyang	linear
0067	坚强	jianqiang	linear
0068	领导	lingdao	linear
0069	下	xia	linear
0070	八项规定	baxiangguiding	linear
0071	改变	gaibian	linear
0072	中国	zhongguo	linear
0073	它	ta	linear
0074	不仅	bujin	linear
0075	荡涤	dangdi	linear
0076	了	le	linear
0077	歪风邪气	waifengxieqi	linear
0078	更	geng	linear
0079	以	yi	linear
0080	润物无声	runwuwusheng	linear
0081	的	de	linear
0082	力量	liliang	linear
0083	推动	tuidong	linear
0084	崇廉拒腐	chonglianjufu	linear
0085	的	de	linear
0086	价值理念	jiazhilinian	linear
0087	逐渐	zhujian	linear
0088	成为	chengwei	linear
0089	深入人心	shenrurenxin	linear
0090	的	de	linear
0091	思想共识	sixianggongshi	linear
