# J038 — 写一封给长江的信 神州看点 (社会民生/生态)
# Persons skipped: 陈杰 王梓涵 王大河2x 逄克红3x 李枫2x 季觉苏 杨欣 胡达辰 韩鑫

0001	写	xie	linear
0002	一封	yifeng	linear
0003	给	gei	linear
0004	长江	changjiang	linear
0005	的	de	linear
0006	信	xin	linear
0007	神州	shenzhou	linear
0008	看点	kandian	linear
0009	长江	changjiang	linear
0010	号	hao	linear
0011	邮局	youju	linear
0012	讲好	jianghao	linear
0013	长江源	changjiangyuan	linear
0014	生态	shengtai	linear
0015	故事	gushi	linear
0016	新华社	xinhuashe	linear
0017	记者	jizhe	linear
0018	地点	didian	linear
0019	青海	qinghai	linear
0020	格尔木市	geermushi	linear
0021	唐古拉山镇	tanggulashanzhen	linear
0022	海拔	haiba	linear
0023	米	mi	linear
0024	开站	kaizhan	linear
0025	时间	shijian	linear
0026	年	nian	linear
0027	早上	zaoshang	linear
0028	点	dian	linear
0029	青藏高原	qingzanggaoyuan	linear
0030	腹地	fudi	linear
0031	青海	qinghai	linear
0032	海西	haixi	linear
0033	蒙古族	mengguzu	linear
0034	藏族	zangzu	linear
0035	自治州	zizhizhou	linear
0036	格尔木市	geermushi	linear
0037	唐古拉山镇	tanggulashanzhen	linear
0038	长江	changjiang	linear
0039	号	hao	linear
0040	主题	zhuti	linear
0041	邮局	youju	linear
0042	的	de	linear
0043	工作人员	gongzuorenyuan	linear
0044	开始	kaishi	linear
0045	了	le	linear
0046	一天	yitian	linear
0047	的	de	linear
0048	工作	gongzuo	linear
0049	唐古拉山镇	tanggulashanzhen	linear
0050	平均	pingjun	linear
0051	海拔	haiba	linear
0052	超过	chaoguo	linear
0053	米	mi	linear
0054	长江	changjiang	linear
0055	正源	zhengyuan	linear
0056	沱沱河	tuotuohe	linear
0057	与	yu	linear
0058	青藏公路	qingzanggonglu	linear
0059	在此	zaici	linear
0060	交会	jiaohui	linear
0061	沿途	yantu	linear
0062	的	de	linear
0063	货车	huoche	linear
0064	司机	siji	linear
0065	游客	youke	linear
0066	在	zai	linear
0067	镇上	zhenshang	linear
0068	补给	buji	linear
0069	休整	xiuzheng	linear
0070	年	nian	linear
0071	长江	changjiang	linear
0072	号	hao	linear
0073	主题	zhuti	linear
0074	邮局	youju	linear
0075	建立	jianli	linear
0076	是	shi	linear
0077	区域内	quyunei	linear
0078	的	de	linear
0079	快递	kuaidi	linear
0080	枢纽	shuniu	linear
0081	也是	yeshi	linear
0082	为	wei	linear
0083	游客	youke	linear
0084	提供	tigong	linear
0085	临时	linshi	linear
0086	休息	xiuxi	linear
0087	充电	chongdian	linear
0088	等	deng	linear
0089	服务	fuwu	linear
0090	的	de	linear
0091	驿站	yizhan	linear
0092	走进	zoujin	linear
0093	邮局	youju	linear
0094	休息区	xiuxiqu	linear
0095	咖啡角	kafeijiao	linear
0096	纪念品	jinianpin	linear
0097	展区	zhanqu	linear
0098	依次	yici	linear
0099	排布	paibu	linear
0100	墙上	qiangshang	linear
0101	的	de	linear
0102	一幅	yifu	linear
0103	雪山	xueshan	linear
0104	壁画	bihua	linear
0105	在	zai	linear
0106	灯光	dengguang	linear
0107	下	xia	linear
0108	熠熠生辉	yiyishenghui	linear
0109	来自	laizi	linear
0110	河北	hebei	linear
0111	的	de	linear
0112	志愿者	zhiyuanzhe	linear
0113	介绍	jieshao	linear
0114	这幅	zhefu	linear
0115	壁画	bihua	linear
0116	由	you	linear
0117	废旧	feijiu	linear
0118	报纸	baozhi	linear
0119	塑料瓶	suliaoping	linear
0120	制作而成	zhizuoercheng	linear
0121	描绘	miaohui	linear
0122	的	de	linear
0123	是	shi	linear
0124	长江源	changjiangyuan	linear
0125	各拉丹冬	gelandandong	linear
0126	雪山	xueshan	linear
0127	每当	meidang	linear
0128	有	you	linear
0129	游客	youke	linear
0130	驻足	zhuzu	linear
0131	观看	guankan	linear
0132	志愿者	zhiyuanzhe	linear
0133	便	bian	linear
0134	会	hui	linear
0135	上前	shangqian	linear
0136	讲解	jiangjie	linear
0137	这幅画	zhefuhua	linear
0138	变废为宝	bianfeiweibao	linear
0139	的	de	linear
0140	制作	zhizuo	linear
0141	过程	guocheng	linear
0142	展示区	zhanshiqu	linear
0143	还	hai	linear
0144	陈列	chenlie	linear
0145	有	you	linear
0146	长江源	changjiangyuan	linear
0147	风景	fengjing	linear
0148	明信片	mingxinpian	linear
0149	以	yi	linear
0150	藏羚羊	zanglingyang	linear
0151	斑头雁	bantouyan	linear
0152	等	deng	linear
0153	为	wei	linear
0154	设计	sheji	linear
0155	元素	yuansu	linear
0156	的	de	linear
0157	文创	wenchuang	linear
0158	产品	chanpin	linear
0159	来自	laizi	linear
0160	吉林	jilin	linear
0161	白山市	baishanshi	linear
0162	的	de	linear
0163	游客	youke	linear
0164	刚	gang	linear
0165	到	dao	linear
0166	唐古拉山镇	tanggulashanzhen	linear
0167	就	jiu	linear
0168	放下	fangxia	linear
0169	行李	xingli	linear
0170	过来	guolai	linear
0171	参观	canguan	linear
0172	长江	changjiang	linear
0173	源头	yuantou	linear
0174	的	de	linear
0175	邮局	youju	linear
0176	在	zai	linear
0177	纪念品	jinianpin	linear
0178	展区	zhanqu	linear
0179	挑	tiao	linear
0180	了	le	linear
0181	一本	yiben	linear
0182	长江源	changjiangyuan	linear
0183	野生动物	yeshengdongwu	linear
0184	绘本	huiben	linear
0185	志愿者	zhiyuanzhe	linear
0186	告诉	gaosu	linear
0187	她	ta	linear
0188	绘本	huiben	linear
0189	封面	fengmian	linear
0190	上	shang	linear
0191	的	de	linear
0192	萨	sa	linear
0193	是	shi	linear
0194	藏语	zangyu	linear
0195	中	zhong	linear
0196	雪豹	xuebao	linear
0197	的	de	linear
0198	发音	fayin	linear
0199	孙女	sunnv	linear
0200	问	wen	linear
0201	我	wo	linear
0202	长江	changjiang	linear
0203	源头	yuantou	linear
0204	有	you	linear
0205	什么	shenme	linear
0206	动物	dongwu	linear
0207	回去	huiqu	linear
0208	能	neng	linear
0209	给	gei	linear
0210	她	ta	linear
0211	讲	jiang	linear
0212	萨	sa	linear
0213	的	de	linear
0214	故事	gushi	linear
0215	了	le	linear
0216	说	shuo	linear
0217	每到	meidao	linear
0218	周三	zhousan	linear
0219	晚上	wanshang	linear
0220	来自	laizi	linear
0221	格尔木市	geermushi	linear
0222	的	de	linear
0223	快递	kuaidi	linear
0224	包裹	baoguo	linear
0225	集中	jizhong	linear
0226	送到	songdao	linear
0227	邮局	youju	linear
0228	志愿者	zhiyuanzhe	linear
0229	会	hui	linear
0230	连夜	lianye	linear
0231	完成	wancheng	linear
0232	分拣	fenjian	linear
0233	确保	quebao	linear
0234	附近	fujin	linear
0235	牧民	mumin	linear
0236	商户	shanghu	linear
0237	能	neng	linear
0238	及时	jishi	linear
0239	拿到	nadao	linear
0240	快递	kuaidi	linear
0241	长江	changjiang	linear
0242	号	hao	linear
0243	主题	zhuti	linear
0244	邮局	youju	linear
0245	工作人员	gongzuorenyuan	linear
0246	说	shuo	linear
0247	大家	dajia	linear
0248	来	lai	linear
0249	取	qu	linear
0250	快递	kuaidi	linear
0251	时	shi	linear
0252	我们	women	linear
0253	会	hui	linear
0254	介绍	jieshao	linear
0255	一些	yixie	linear
0256	环保	huanbao	linear
0257	活动	huodong	linear
0258	比如	biru	linear
0259	收集	shouji	linear
0260	一定	yiding	linear
0261	数量	shuliang	linear
0262	的	de	linear
0263	垃圾	laji	linear
