# B064 — 独家 清华系初创种子轮融资 世界模型 (科技数码/AI)
# Persons skipped: 周鑫雨 张雨忻 李一鸣13x 李善德 谢赛宁

0001	独家	dujia	linear
0002	清华系	qinghuaxi	linear
0003	初创	chuchuang	linear
0004	完成	wancheng	linear
0005	数亿元	shuyiyuan	linear
0006	种子轮	zhongzilun	linear
0007	融资	rongzi	linear
0008	我们	women	linear
0009	不想	buxiang	linear
0010	被	bei	linear
0011	贴上	tieshang	linear
0012	世界模型	shijiemoxing	linear
0013	的	de	linear
0014	标签	biaoqian	linear
0015	文	wen	linear
0016	编辑	bianji	linear
0017	长安	changan	linear
0018	的	de	linear
0019	荔枝	lizhi	linear
0020	是	shi	linear
0021	年	nian	linear
0022	清华	qinghua	linear
0023	博导	bodao	linear
0024	很	hen	linear
0025	喜欢	xihuan	linear
0026	的	de	linear
0027	故事	gushi	linear
0028	故事	gushi	linear
0029	里	li	linear
0030	为了	weile	linear
0031	将	jiang	linear
0032	一日色变	yirisebian	linear
0033	的	de	linear
0034	鲜	xian	linear
0035	荔枝	lizhi	linear
0036	从	cong	linear
0037	岭南	lingnan	linear
0038	运	yun	linear
0039	到	dao	linear
0040	长安	changan	linear
0041	小吏	xiaoli	linear
0042	必须	bixu	linear
0043	解决	jiejue	linear
0044	保鲜	baoxian	linear
0045	驿站	yizhan	linear
0046	路线	luxian	linear
0047	补给	buji	linear
0048	等	deng	linear
0049	一系列	yixilie	linear
0050	环环相扣	huanhuanxiangkou	linear
0051	的	de	linear
0052	难题	nanti	linear
0053	没有	meiyou	linear
0054	这套	zhetao	linear
0055	完整	wanzheng	linear
0056	系统	xitong	linear
0057	鲜	xian	linear
0058	荔枝	lizhi	linear
0059	寸步难行	cunbunanxing	linear
0060	这个	zhege	linear
0061	设定	sheding	linear
0062	在	zai	linear
0063	唐朝	tangchao	linear
0064	的	de	linear
0065	故事	gushi	linear
0066	在	zai	linear
0067	眼中	yanzhong	linear
0068	却	que	linear
0069	与	yu	linear
0070	当下	dangxia	linear
0071	的	de	linear
0072	世界模型	shijiemoxing	linear
0073	赛道	saidao	linear
0074	形成	xingcheng	linear
0075	了	le	linear
0076	巧妙	qiaomiao	linear
0077	的	de	linear
0078	互文	huwen	linear
0079	物理	wuli	linear
0080	的	de	linear
0081	场景	changjing	linear
0082	解决	jiejue	linear
0083	的	de	linear
0084	问题	wenti	linear
0085	是	shi	linear
0086	鲜	xian	linear
0087	荔枝	lizhi	linear
0088	为了	weile	linear
0089	达到	dadao	linear
0090	运送	yunsong	linear
0091	的	de	linear
0092	目的	mudi	linear
0093	从业者们	congyezhemen	linear
0094	同样	tongyang	linear
0095	需要	xuyao	linear
0096	构建	goujian	linear
0097	一整套	yizhengtao	linear
0098	涵盖	hangai	linear
0099	数据采集	shujucaiji	linear
0100	模型	moxing	linear
0101	研发	yanfa	linear
0102	硬件	yingjian	linear
0103	部署	bushu	linear
0104	的	de	linear
0105	系统	xitong	linear
0106	方案	fangan	linear
0107	世界模型	shijiemoxing	linear
0108	的	de	linear
0109	第一性	diyixing	linear
0110	原理	yuanli	linear
0111	不是	bushi	linear
0112	走	zou	linear
0113	什么	shenme	linear
0114	技术	jishu	linear
0115	路线	luxian	linear
0116	而是	ershi	linear
0117	最终	zuizhong	linear
0118	解决	jiejue	linear
0119	什么	shenme	linear
0120	问题	wenti	linear
0121	他	ta	linear
0122	告诉	gaosu	linear
0123	智能涌现	zhinengyongxian	linear
0124	所谓	suowei	linear
0125	的	de	linear
0126	世界模型	shijiemoxing	linear
0127	只是	zhishi	linear
0128	一匹	yipi	linear
0129	运送	yunsong	linear
0130	荔枝	lizhi	linear
0131	的	de	linear
0132	马	ma	linear
0133	是	shi	linear
0134	解决	jiejue	linear
0135	问题	wenti	linear
0136	的	de	linear
0137	一条	yitiao	linear
0138	技术	jishu	linear
0139	路线	luxian	linear
0140	离开	likai	linear
0141	其它	qita	linear
0142	环节	huanjie	linear
0143	的	de	linear
0144	配合	peihe	linear
0145	将	jiang	linear
0146	毫无价值	haowujiazhi	linear
0147	然而	raner	linear
0148	年初	nianchu	linear
0149	当	dang	linear
0150	这名	zheming	linear
0151	前	qian	linear
0152	英伟达	yingweida	linear
0153	研究员	yanjiuyuan	linear
0154	以	yi	linear
0155	清华大学	qinghuadaxue	linear
0156	人工智能	rengongzhineng	linear
0157	学院	xueyuan	linear
0158	助理	zhuli	linear
0159	教授	jiaoshou	linear
0160	的	de	linear
0161	身份	shenfen	linear
0162	回到	huidao	linear
0163	国内	guonei	linear
0164	他	ta	linear
0165	看到	kandao	linear
0166	的	de	linear
0167	赛道	saidao	linear
0168	正在	zhengzai	linear
0169	陷入	xianru	linear
0170	一场	yichang	linear
0171	对	dui	linear
0172	世界模型	shijiemoxing	linear
0173	的	de	linear
0174	巨大	juda	linear
0175	世界模型	shijiemoxing	linear
0176	年	nian	linear
0177	最具	zuiju	linear
0178	迷惑性	mihuoxing	linear
0179	的	de	linear
0180	概念	gainian	linear
0181	之一	zhiyi	linear
0182	派系林立	paixilinli	linear
0183	众说纷纭	zhongshuofenyun	linear
0184	非共识	feigongshi	linear
0185	和	he	linear
0186	想象力	xiangxiangli	linear
0187	又	you	linear
0188	让	rang	linear
0189	世界模型	shijiemoxing	linear
0190	成为	chengwei	linear
0191	当下	dangxia	linear
0192	估值	guzhi	linear
0193	泡沫	paomo	linear
0194	最大	zuida	linear
0195	的	de	linear
0196	一个	yige	linear
0197	赛道	saidao	linear
0198	无论	wulun	linear
0199	视频	shipin	linear
0200	模型	moxing	linear
0201	模型	moxing	linear
0202	还是	haishi	linear
0203	走	zou	linear
0204	视觉	shijue	linear
0205	语言	yuyan	linear
0206	行动	xingdong	linear
0207	路线	luxian	linear
0208	的	de	linear
0209	具身	jushen	linear
0210	大脑	danao	linear
0211	只要	zhiyao	linear
0212	能	neng	linear
0213	和	he	linear
0214	仿真	fangzhen	linear
0215	物理	wuli	linear
0216	沾上边	zhanshangbian	linear
0217	都	dou	linear
0218	将	jiang	linear
0219	自己	ziji	linear
0220	划为	huawei	linear
0221	世界模型	shijiemoxing	linear
0222	的	de	linear
0223	阵营	zhenying	linear
0224	相对	xiangdui	linear
0225	的	de	linear
0226	觉得	juede	linear
0227	比	bi	linear
0228	厘清	liqing	linear
0229	世界模型	shijiemoxing	linear
0230	定义	dingyi	linear
0231	更	geng	linear
0232	重要	zhongyao	linear
0233	的	de	linear
0234	反而	faner	linear
0235	是	shi	linear
0236	厘清	liqing	linear
0237	一套	yitao	linear
0238	让	rang	linear
0239	各种	gezhong	linear
0240	机器人	jiqiren	linear
0241	在	zai	linear
0242	各个	gege	linear
0243	场景	changjing	linear
0244	中	zhong	linear
0245	泛化	fanhua	linear
0246	的	de	linear
0247	系统	xitong	linear
0248	近期	jinqi	linear
0249	团队	tuandui	linear
0250	提出	tichu	linear
0251	了	le	linear
0252	一套	yitao	linear
0253	由	you	linear
0254	数据	shuju	linear
0255	和	he	linear
0256	物理	wuli	linear
0257	双轮驱动	shuanglunqudong	linear
0258	的	de	linear
0259	其中	qizhong	linear
0260	包含	baohan	linear
0261	两个	liange	linear
0262	自研	ziyan	linear
0263	组件	zujian	linear
0264	数据	shuju	linear
0265	管线	guanxian	linear
0266	将	jiang	linear
0267	数据采集	shujucaiji	linear
0268	量级	liangji	linear
0269	快速	kuaisu	linear
0270	规模化	guimohua	linear
0271	从	cong	linear
0272	几十万	jishiwan	linear
0273	小时	xiaoshi	linear
0274	的	de	linear
0275	行业	hangye	linear
0276	平均	pingjun	linear
0277	量级	liangji	linear
0278	提升	tisheng	linear
0279	到	dao	linear
0280	百万	baiwan	linear
0281	到	dao	linear
0282	千万	qianwan	linear
0283	小时	xiaoshi	linear
0284	物理引擎	wuliyinqing	linear
0285	实现	shixian	linear
0286	的	de	linear
0287	闭环	bihuan	linear
0288	也就是	yejiushi	linear
0289	基于	jiyu	linear
0290	真实	zhenshi	linear
0291	世界	shijie	linear
0292	数据	shuju	linear
0293	构建	goujian	linear
0294	一个	yige	linear
0295	仿真	fangzhen	linear
0296	世界	shijie	linear
0297	用于	yongyu	linear
0298	机器人	jiqiren	linear
0299	对	dui	linear
0300	物理	wuli	linear
0301	世界	shijie	linear
0302	的	de	linear
0303	强化学习	qianghuaxuexi	linear
0304	最后	zuihou	linear
0305	在	zai	linear
0306	真实	zhenshi	linear
0307	世界	shijie	linear
0308	中	zhong	linear
0309	执行	zhixing	linear
0310	任务	renwu	linear
0311	即便	jibian	linear
0312	世界模型	shijiemoxing	linear
0313	并非	bingfei	linear
0314	一个	yige	linear
0315	独立	duli	linear
0316	组件	zujian	linear
0317	它	ta	linear
0318	仍然	rengran	linear
0319	渗透	shentou	linear
0320	在	zai	linear
0321	这套	zhetao	linear
0322	系统	xitong	linear
0323	设施	sheshi	linear
0324	的	de	linear
0325	每一个	meiyige	linear
0326	环节	huanjie	linear
0327	中	zhong	linear
0328	比如	biru	linear
0329	基于	jiyu	linear
0330	采集	caiji	linear
0331	到	dao	linear
0332	的	de	linear
0333	数据	shuju	linear
0334	系统	xitong	linear
0335	会	hui	linear
0336	将	jiang	linear
0337	世界模型	shijiemoxing	linear
0338	作为	zuowei	linear
0339	预训练	yuxunlian	linear
0340	的	de	linear
0341	目标	mubiao	linear
0342	在	zai	linear
0343	后训练	houxunlian	linear
0344	环节	huanjie	linear
0345	世界模型	shijiemoxing	linear
0346	又	you	linear
0347	会	hui	linear
0348	成为	chengwei	linear
0349	机器人	jiqiren	linear
0350	进行	jinxing	linear
0351	强化学习	qianghuaxuexi	linear
0352	的	de	linear
0353	仿真	fangzhen	linear
0354	环境	huanjing	linear
0355	该	gai	linear
0356	基础设施	jichusheshi	linear
0357	能够	nenggou	linear
0358	实现	shixian	linear
0359	切割	qiege	linear
0360	旋拧	xuanning	linear
0361	插拔	chaba	linear
0362	搅拌	jiaoban	linear
0363	按压	anya	linear
0364	捏取	niequ	linear
0365	穿引	chuanyin	linear
0366	等	deng	linear
0367	精细	jingxi	linear
0368	操作	caozuo	linear
0369	技能	jineng	linear
0370	的	de	linear
0371	训练	xunlian	linear
0372	并	bing	linear
0373	在	zai	linear
0374	不同	butong	linear
0375	类型	leixing	linear
0376	的	de	linear
0377	灵巧手	lingqiaoshou	linear
0378	机械臂	jixiebi	linear
0379	等	deng	linear
0380	本体	benti	linear
0381	间	jian	linear
0382	跨形态	kuaxingtai	linear
0383	部署	bushu	linear
0384	同时	tongshi	linear
0385	可	ke	linear
0386	适配	shipei	linear
0387	生产制造	shengchanzhizao	linear
0388	零售	lingshou	linear
0389	服务	fuwu	linear
0390	酒店	jiudian	linear
0391	运营	yunying	linear
0392	餐饮	canyin	linear
0393	备料	beiliao	linear
0394	医疗	yiliao	linear
0395	辅助	fuzhu	linear
0396	等	deng	linear
0397	多元	duoyuan	linear
0398	场景	changjing	linear
0399	这套	zhetao	linear
0400	技术	jishu	linear
0401	方案	fangan	linear
0402	也	ye	linear
0403	被	bei	linear
0404	年	nian	linear
0405	月	yue	linear
0406	成立	chengli	linear
0407	的	de	linear
0408	厘清智能	liqingzhineng	linear
0409	所	suo	linear
0410	采用	caiyong	linear
0411	背靠	beikao	linear
0412	团队	tuandui	linear
0413	这个	zhege	linear
0414	领域	lingyu	linear
0415	的	de	linear
0416	新玩家	xinwanjia	linear
0417	成立	chengli	linear
0418	短短	duanduan	linear
0419	两个月	liangeyue	linear
0420	内	nei	linear
0421	便	bian	linear
0422	完成	wancheng	linear
0423	了	le	linear
0424	多轮	duolun	linear
0425	融资	rongzi	linear
0426	智能涌现	zhinengyongxian	linear
0427	独家	dujia	linear
0428	获悉	huoxi	linear
0429	厘清智能	liqingzhineng	linear
0430	的	de	linear
0431	种子轮	zhongzilun	linear
0432	融资	rongzi	linear
0433	金额	jine	linear
0434	高达	gaoda	linear
0435	数亿元	shuyiyuan	linear
0436	投资方	touzifang	linear
0437	包括	baokuo	linear
0438	顺为资本	shunweiziben	linear
0439	红杉中国	hongshanzhongguo	linear
0440	高瓴创投	gaolingchuangtou	linear
0441	峰瑞资本	fengruiziben	linear
0442	星连资本	xinglianziben	linear
0443	水木清华	shuimuqinghua	linear
0444	校友	xiaoyou	linear
0445	种子基金	zhongzijijin	linear
0446	等	deng	linear
0447	基金	jijin	linear
0448	以及	yiji	linear
0449	智元机器人	zhiyuanjiqiren	linear
