# K065 — 皮萨罗秘鲁足球员 (百科/体育)
# persons: 克劳迪奥 皮萨罗 米格尔 博西奥

0001	西班牙语	xibanyayu	linear
0002	发音	fayin	linear
0003	年月日	nianyueri	linear
0004	是	shi	linear
0005	一位	yiwei	linear
0006	秘鲁	bilu	linear
0007	足球	zuqiu	linear
0008	运动员	yundongyuan	linear
0009	的	de	linear
0010	职业生涯	zhiyeshengya	linear
0011	中	zhong	linear
0012	有	you	linear
0013	大部分	dabufen	linear
0014	的	de	linear
0015	时间	shijian	linear
0016	效力	xiaoli	linear
0017	于	yu	linear
0018	德甲联赛	dejialiansai	linear
0019	他	ta	linear
0020	曾	ceng	linear
0021	五度	wudu	linear
0022	加盟	jiameng	linear
0023	云达	yunda	linear
0024	不来梅	bulaimei	linear
0025	两度	liangdu	linear
0026	加盟	jiameng	linear
0027	拜仁	bairen	linear
0028	慕尼黑	munihei	linear
0029	他	ta	linear
0030	目前	muqian	linear
0031	是	shi	linear
0032	德甲	dejia	linear
0033	历史	lishi	linear
0034	上	shang	linear
0035	进球数	jinqiushu	linear
0036	第二	dier	linear
0037	多	duo	linear
0038	的	de	linear
0039	非	fei	linear
0040	德国籍	deguoji	linear
0041	球员	qiuyuan	linear
0042	退役	tuiyi	linear
0043	前	qian	linear
0044	效力	xiaoli	linear
0045	德甲	dejia	linear
0046	球队	qiudui	linear
0047	云达	yunda	linear
0048	不来梅	bulaimei	linear
0049	他	ta	linear
0050	也	ye	linear
0051	曾	ceng	linear
0052	代表	daibiao	linear
0053	秘鲁	bilu	linear
0054	国家	guojia	linear
0055	足球	zuqiu	linear
0056	队	dui	linear
0057	出赛	chusai	linear
0058	职业生涯	zhiyeshengya	linear
0059	早年	zaonian	linear
0060	生涯	shengya	linear
0061	比沙路	bishalu	linear
0062	的	de	linear
0063	职业生涯	zhiyeshengya	linear
0064	肇始	zhaoshi	linear
0065	于	yu	linear
0066	秘鲁	bilu	linear
0067	北部	beibu	linear
0068	的	de	linear
0069	佩斯	peisi	linear
0070	克罗	keluo	linear
0071	竞技	jingji	linear
0072	年	nian	linear
0073	加盟	jiameng	linear
0074	利马	lima	linear
0075	联盟	lianmeng	linear
0076	其间	qijian	linear
0077	他	ta	linear
0078	协助	xiezhu	linear
0079	球队	qiudui	linear
0080	取得	qude	linear
0081	秘鲁	bilu	linear
0082	秋季	qiuji	linear
0083	联赛	liansai	linear
0084	冠军	guanjun	linear
0085	由于	youyu	linear
0086	他	ta	linear
0087	在	zai	linear
0088	球队	qiudui	linear
0089	出色	chuse	linear
0090	表现	biaoxian	linear
0091	吸引	xiyin	linear
0092	了	le	linear
0093	一些	yixie	linear
0094	欧洲	ouzhou	linear
0095	大球会	daqiuhui	linear
0096	和	he	linear
0097	南美	nanmei	linear
0098	著名	zhuming	linear
0099	球队	qiudui	linear
0100	的	de	linear
0101	注意	zhuyi	linear
0102	云达	yunda	linear
0103	不莱梅	bulaimei	linear
0104	年	nian	linear
0105	登陆	denglu	linear
0106	欧洲	ouzhou	linear
0107	加盟	jiameng	linear
0108	德甲球	dejiaqiu	linear
0109	会	hui	linear
0110	云达	yunda	linear
0111	不来梅	bulaimei	linear
0112	他	ta	linear
0113	身体	shenti	linear
0114	条件	tiaojian	linear
0115	好	hao	linear
0116	头槌	touchui	linear
0117	技术	jishu	linear
0118	出色	chuse	linear
0119	在	zai	linear
0120	德甲	dejia	linear
0121	保持	baochi	linear
0122	著极	zhuji	linear
0123	高	gao	linear
0124	入球	ruqiu	linear
0125	率	lv	linear
0126	在	zai	linear
0127	年	nian	linear
0128	球季	qiuji	linear
0129	关于	guanyu	linear
0130	比沙路	bishalu	linear
0131	转会	zhuanhui	linear
0132	的	de	linear
0133	消息	xiaoxi	linear
0134	甚嚣尘上	shenxiaochenshang	linear
0135	牵涉	qianshe	linear
0136	的	de	linear
0137	球会	qiuhui	linear
0138	由	you	linear
0139	国内	guonei	linear
0140	的	de	linear
0141	拜仁	bairen	linear
0142	慕尼黑	munihei	linear
0143	以至	yizhi	linear
0144	西班牙	xibanya	linear
0145	两支	liangzhi	linear
0146	超级	chaoji	linear
0147	球	qiu	linear
0148	会	hui	linear
0149	皇家	huangjia	linear
0150	马德里	madeli	linear
0151	和	he	linear
0152	巴塞罗那	basailuona	linear
0153	最后	zuihou	linear
0154	比沙路	bishalu	linear
0155	于	yu	linear
0156	选择	xuanze	linear
0157	转	zhuan	linear
0158	投拜仁	toubairen	linear
0159	慕尼黑	munihei	linear
0160	拜仁	bairen	linear
0161	慕尼黑	munihei	linear
0162	为	wei	linear
0163	拜仁	bairen	linear
0164	慕尼黑	munihei	linear
0165	的	de	linear
0166	首次	shouci	linear
0167	出赛	chusai	linear
0168	以及	yiji	linear
0169	首个	shouge	linear
0170	进球	jinqiu	linear
0171	均	jun	linear
0172	在	zai	linear
0173	赛季	saiji	linear
0174	的	de	linear
0175	德甲	dejia	linear
0176	第二轮	dierlun	linear
0177	对阵	duizhen	linear
0178	沙尔克	shaerke	linear
0179	的	de	linear
0180	比赛	bisai	linear
0181	中	zhong	linear
0182	此后	cihou	linear
0183	五个	wuge	linear
0184	赛季	saiji	linear
0185	他	ta	linear
0186	赢得	yingde	linear
0187	了	le	linear
0188	三届	sanjie	linear
0189	德甲联赛	dejialiansai	linear
0190	冠军	guanjun	linear
0191	且	qie	linear
0192	于	yu	linear
0193	各项	gexiang	linear
0194	赛事	saishi	linear
0195	共	gong	linear
0196	出	chu	linear
0197	场次	changci	linear
0198	攻入	gongru	linear
0199	球	qiu	linear
0200	是	shi	linear
0201	典型	dianxing	linear
0202	的	de	linear
0203	高效	gaoxiao	linear
0204	前锋	qianfeng	linear
0205	于	yu	linear
0206	年	nian	linear
0207	赛季	saiji	linear
0208	的	de	linear
0209	最后	zuihou	linear
0210	一场	yichang	linear
0211	联赛	liansai	linear
0212	比沙路	bishalu	linear
0213	取得	qude	linear
0214	了	le	linear
0215	个人	geren	linear
0216	在	zai	linear
0217	德甲	dejia	linear
0218	的	de	linear
0219	第个	dige	linear
0220	入球	ruqiu	linear
0221	翌日	yiri	linear
0222	拜仁	bairen	linear
0223	宣布	xuanbu	linear
0224	比沙路	bishalu	linear
0225	将	jiang	linear
0226	会	hui	linear
0227	离队	lidui	linear
0228	切尔西	qieerxi	linear
0229	比沙路	bishalu	linear
0230	在	zai	linear
0231	离开	likai	linear
0232	拜仁后	bairenhou	linear
0233	受到	shoudao	linear
0234	多家	duojia	linear
0235	球会	qiuhui	linear
0236	斟介	zhenjie	linear
0237	最后	zuihou	linear
0238	于	yu	linear
0239	以	yi	linear
0240	自由	ziyou	linear
0241	转会	zhuanhui	linear
0242	形式	xingshi	linear
0243	加盟	jiameng	linear
0244	英格兰	yinggelan	linear
0245	超级	chaoji	linear
0246	联赛	liansai	linear
0247	球队	qiudui	linear
0248	切尔西	qieerxi	linear
0249	签约	qianyue	linear
0250	四年	sinian	linear
0251	他	ta	linear
0252	是	shi	linear
0253	切尔西	qieerxi	linear
0254	历史	lishi	linear
0255	上	shang	linear
0256	第一位	diyiwei	linear
0257	秘鲁	bilu	linear
0258	球员	qiuyuan	linear
0259	在	zai	linear
0260	赛季	saiji	linear
0261	的	de	linear
0262	英超	yingchao	linear
0263	第一轮	diyilun	linear
0264	对阵	duizhen	linear
0265	伯明罕	bominghan	linear
0266	的	de	linear
0267	比赛	bisai	linear
0268	中	zhong	linear
0269	即	ji	linear
0270	打入	daru	linear
0271	加盟	jiameng	linear
0272	切尔西	qieerxi	linear
0273	后	hou	linear
0274	的	de	linear
0275	第一个	diyige	linear
0276	进球	jinqiu	linear
0277	但是	danshi	linear
0278	在	zai	linear
0279	主教练	zhujiaolian	linear
0280	若	ruo	linear
0280	泽	ze	linear
0281	穆里尼奥	muliniao	linear
0282	离队	lidui	linear
0283	后	hou	linear
0284	不	bu	linear
0285	受到	shoudao	linear
0286	新帅	xinshuai	linear
0287	艾林	ailin	linear
0288	格兰	gelan	linear
0289	的	de	linear
0290	看重	kanzhong	linear
0291	出场	chuchang	linear
0292	机会	jihui	linear
0293	寥寥无几	liaoliaowuji	linear
0294	重返	chongfan	linear
0295	云达	yunda	linear
0296	不莱梅	bulaimei	linear
0297	比沙路	bishalu	linear
0298	被	bei	linear
0299	租借	zujie	linear
0300	至	zhi	linear
0301	云达	yunda	linear
0302	不来梅	bulaimei	linear
0303	为期	weiqi	linear
0304	一年	yinian	linear
0305	他	ta	linear
0306	在	zai	linear
0307	赛季	saiji	linear
0308	的	de	linear
0309	德甲	dejia	linear
0310	第三轮	disanlun	linear
0311	打入	daru	linear
0312	返回	fanhui	linear
0313	云达	yunda	linear
0314	不莱梅	bulaimei	linear
0315	后	hou	linear
0316	的	de	linear
0317	第一颗	diyike	linear
0318	进球	jinqiu	linear
0319	那个	nage	linear
0320	赛季	saiji	linear
0321	在	zai	linear
0322	各项	gexiang	linear
0323	赛事	saishi	linear
0324	中	zhong	linear
0325	打入	daru	linear
0326	球	qiu	linear
0327	帮助	bangzhu	linear
0328	云达	yunda	linear
0329	不莱梅	bulaimei	linear
0330	在	zai	linear
0331	德国杯	deguobei	linear
0332	以及	yiji	linear
0333	欧洲	ouzhou	linear
0334	足协杯	zuxiebei	linear
0335	中	zhong	linear
0336	均	jun	linear
0337	进入	jinru	linear
0338	到	dao	linear
0339	最后	zuihou	linear
0340	的	de	linear
0341	决赛	juesai	linear
0342	比沙路	bishalu	linear
0343	永久	yongjiu	linear
0344	转会	zhuanhui	linear
0345	至	zhi	linear
0346	云达	yunda	linear
0347	不莱梅	bulaimei	linear
0348	签约	qianyue	linear
0349	三年	sannian	linear
0350	打入	daru	linear
0351	他	ta	linear
0352	在	zai	linear
0353	德甲联赛	dejialiansai	linear
0354	中	zhong	linear
0355	的	de	linear
0356	第个	dige	linear
0357	进球	jinqiu	linear
0358	超越	chaoyue	linear
0359	了	le	linear
0360	吉奥	jiao	linear
0361	瓦尼	wani	linear
0362	埃尔伯	aierbo	linear
0363	的	de	linear
0364	纪录	jilu	linear
0365	成为	chengwei	linear
0366	德甲	dejia	linear
0367	历史	lishi	linear
0368	上	shang	linear
0369	进球	jinqiu	linear
0370	最多	zuiduo	linear
0371	的	de	linear
0372	非	fei	linear
0373	德国籍	deguoji	linear
0374	球员	qiuyuan	linear
0375	重返	chongfan	linear
0376	拜仁	bairen	linear
0377	慕尼黑	munihei	linear
0378	与	yu	linear
0379	拜仁	bairen	linear
0380	慕尼黑	munihei	linear
0381	签下	qianxia	linear
0382	一年	yinian	linear
0383	合约	heyue	linear
0384	赛季	saiji	linear
0385	他	ta	linear
0386	主要	zhuyao	linear
0387	作为	zuowei	linear
0388	替补	tibu	linear
0389	球员	qiuyuan	linear
0390	出场	chuchang	linear
0391	但是	danshi	linear
0392	仍	reng	linear
0393	常有	changyou	linear
0394	进球	jinqiu	linear
0395	入帐	ruzhang	linear
0396	在	zai	linear
0397	欧洲	ouzhou	linear
0398	冠军杯	guanjunbei	linear
0399	对阵	duizhen	linear
0400	里尔	lier	linear
0401	的	de	linear
0402	比赛	bisai	linear
0403	中	zhong	linear
0404	于	yu	linear
0405	分钟	fenzhong	linear
0406	时	shi	linear
0407	便	bian	linear
0408	完成	wancheng	linear
0409	了	le	linear
0410	帽子戏法	maozixifa	linear
0411	于	yu	linear
0412	德甲	dejia	linear
0413	第轮	dilun	linear
0414	对阵	duizhen	linear
0415	汉堡	hanbao	linear
0416	的	de	linear
0417	比赛	bisai	linear
0418	中	zhong	linear
0419	他	ta	linear
0420	甚至	shenzhi	linear
0421	打入	daru	linear
0422	了	le	linear
0423	个	ge	linear
0424	进球	jinqiu	linear
0425	当	dang	linear
0426	个	ge	linear
0427	赛季	saiji	linear
0428	结束	jieshu	linear
0429	后	hou	linear
0430	与	yu	linear
0431	拜仁	bairen	linear
0432	慕尼黑	munihei	linear
0433	续约	xuyue	linear
0434	一年	yinian	linear
0435	三度	sandu	linear
0436	加盟	jiameng	linear
0437	云达	yunda	linear
0438	不莱梅	bulaimei	linear
0439	以	yi	linear
0440	自由	ziyou	linear
0441	身	shen	linear
0442	加入	jiaru	linear
0443	云达	yunda	linear
0444	不莱梅	bulaimei	linear
0445	这	zhe	linear
0446	是	shi	linear
0447	他	ta	linear
0448	第三次	disanci	linear
0449	加盟	jiameng	linear
0450	该球会	gaiqiuhui	linear
0451	他	ta	linear
0452	在	zai	linear
0453	对阵	duizhen	linear
0454	勒沃库森	leiwokusen	linear
0455	的	de	linear
0456	比赛	bisai	linear
0457	中	zhong	linear
0458	完成	wancheng	linear
0459	帽子戏法	maozixifa	linear
0460	以岁	yisui	linear
0461	的	de	linear
0462	年龄	nianling	linear
0463	创造	chuangzao	linear
0464	德甲	dejia	linear
0465	史上	shishang	linear
0466	最	zui	linear
0467	高龄	gaoling	linear
0468	完成	wancheng	linear
0469	帽子戏法	maozixifa	linear
0470	的	de	linear
0471	球员	qiuyuan	linear
0472	的	de	linear
0473	新纪录	xinjilu	linear
0474	同	tong	linear
0475	年月日	nianyueri	linear
0476	他	ta	linear
0477	在	zai	linear
0478	对阵	duizhen	linear
0479	沃尔	woer	linear
0480	夫斯	fusi	linear
0481	堡	bao	linear
0482	时	shi	linear
0483	以	yi	linear
0484	一记	yiji	linear
0485	十二	shier	linear
0486	码	ma	linear
0487	打入	daru	linear
0488	他	ta	linear
0489	为	wei	linear
0490	云达	yunda	linear
0491	不莱梅	bulaimei	linear
0492	攻进	gongjin	linear
0493	的	de	linear
0494	第颗	dike	linear
0495	联赛	liansai	linear
0496	进球	jinqiu	linear
0497	这使	zheshi	linear
0498	他	ta	linear
0499	超越	chaoyue	linear
0500	了	le	linear
0501	马尔科	maerke	linear
0502	博德	bode	linear
0503	成为	chengwei	linear
0504	云达	yunda	linear
0505	不莱梅	bulaimei	linear
0506	历史	lishi	linear
0507	上	shang	linear
0508	的	de	linear
0509	头号	touhao	linear
0510	射手	sheshou	linear
