北京	58000
上海	57000
天津	42000
重庆	44000
广州	48000
深圳	49000
杭州	46000
南京	43000
苏州	38000
武汉	42000
成都	45000
西安	41000
长沙	36000
郑州	35000
济南	32000
青岛	34000
大连	30000
沈阳	31000
哈尔滨	30000
长春	26000
太原	24000
石家庄	25000
合肥	28000
福州	27000
厦门	33000
南昌	23000
海口	22000
三亚	28000
昆明	30000
贵阳	22000
兰州	22000
银川	18000
西宁	17000
乌鲁木齐	22000
呼和浩特	19000
拉萨	24000
南宁	24000
桂林	28000
无锡	26000
宁波	30000
温州	28000
嘉兴	18000
绍兴	19000
金华	17000
台州	16000
东莞	28000
中山	22000
佛山	26000
珠海	24000
惠州	18000
河北	34000
河南	38000
湖北	34000
湖南	34000
山东	38000
山西	30000
陕西	30000
江苏	38000
浙江	40000
安徽	30000
江西	28000
福建	30000
广东	44000
广西	28000
海南	28000
四川	38000
云南	34000
贵州	28000
甘肃	24000
青海	22000
宁夏	20000
新疆	34000
西藏	30000
内蒙古	28000
黑龙江	30000
吉林	24000
辽宁	28000
台湾	44000
香港	48000
澳门	30000
朝阳区	18000
海淀区	16000
浦东	24000
浦西	14000
静安	13000
徐汇	13000
长宁	12000
黄浦	14000
闵行	12000
宝山	11000
普陀	11000
杨浦	11000
中关村	18000
望京	14000
国贸	14000
金融街	12000
西单	14000
王府井	16000
三里屯	16000
五道口	12000
陆家嘴	16000
外滩	22000
南京路	16000
淮海路	13000
解放碑	14000
春熙路	14000
太古里	14000
后海	14000
鼓浪屿	18000
蛇口	12000
福田	16000
罗湖	14000
南山	18000
长城	30000
故宫	28000
天安门	26000
颐和园	18000
天坛	16000
圆明园	14000
鸟巢	14000
水立方	13000
央视大楼	10000
上海塔	8000
东方明珠	18000
金茂大厦	12000
黄浦江	18000
苏州河	14000
西湖	28000
千岛湖	16000
泰山	24000
黄山	26000
庐山	20000
张家界	22000
九寨沟	22000
黄果树	14000
桂林山水	12000
阳朔	16000
三峡	20000
长江	32000
黄河	32000
珠江	22000
漓江	14000
洱海	16000
滇池	13000
太湖	18000
鄱阳湖	14000
洞庭湖	16000
青海湖	18000
东京	44000
大阪	28000
京都	26000
横滨	18000
名古屋	18000
札幌	18000
福冈	16000
神户	18000
首尔	30000
釜山	18000
平壤	14000
河内	14000
胡志明	14000
曼谷	24000
普吉	16000
新加坡	30000
吉隆坡	18000
雅加达	14000
巴厘岛	18000
马尼拉	14000
雅典	16000
罗马	24000
米兰	20000
威尼斯	18000
巴黎	32000
伦敦	32000
柏林	22000
慕尼黑	18000
法兰克福	16000
维也纳	18000
阿姆斯特丹	16000
布鲁塞尔	14000
哥本哈根	14000
斯德哥尔摩	14000
莫斯科	24000
圣彼得堡	16000
纽约	34000
洛杉矶	26000
旧金山	22000
芝加哥	20000
华盛顿	22000
波士顿	18000
西雅图	18000
拉斯维加斯	18000
多伦多	20000
温哥华	18000
蒙特利尔	14000
墨西哥城	13000
巴西利亚	11000
里约	16000
圣保罗	14000
布宜诺斯艾利斯	12000
开罗	16000
开普敦	13000
约翰内斯堡	12000
内罗毕	10000
拉各斯	9000
迪拜	24000
阿布扎比	14000
利雅得	13000
德黑兰	14000
特拉维夫	13000
安卡拉	13000
伊斯坦布尔	18000
