# Generated by tools/jp/build_mozc_jukugo.py from mozc dictionary_oss (BSD-3). word\tromaji\tfreq. DO NOT hand-edit.
一方	ippou	100
上京	joukyou	100
事故	jiko	100
京都	kyouto	100
今日	kyou	100
仕様	shiyou	100
以上	ijou	100
以内	inai	100
以北	ihoku	100
以南	inan	100
以外	igai	100
以後	igo	100
以降	ikou	100
何事	nanigoto	100
何処	doko	100
使用	shiyou	100
危機	kiki	100
口座	kouza	100
問題	mondai	100
地震	jishin	100
場合	baai	100
変換	henkan	100
大阪	oosaka	100
女史	joshi	100
女子	joshi	100
家庭	katei	100
後半	kouhan	100
抵抗	teikou	100
時間	jikan	100
期間	kikan	100
未満	miman	100
東京	toukyou	100
機会	kikai	100
機器	kiki	100
機械	kikai	100
機関	kikan	100
状況	joukyou	100
現在	genzai	100
矢先	yasaki	100
結果	kekka	100
自己	jiko	100
自身	jishin	100
試用	shiyou	100
課程	katei	100
講座	kouza	100
途端	totan	100
過程	katei	100
都度	tsudo	100
日本	nihon	96
今日	konnichi	95
何処	izuko	94
何度	nando	94
何者	nanimono	94
出来	deki	94
周目	shuume	94
最優先	saiyuusen	92
先生	sensei	91
選手	senshu	91
試用期間	shiyoukikan	90
危機感	kikikan	89
沖縄	okinawa	88
同然	douzen	87
日本	nippon	87
不足	busoku	86
京都	miyako	86
仕方	shikata	86
何回	nankai	85
本記事	honkiji	85
福岡	fukuoka	85
自分	jibun	85
要注意	youchuui	85
再起動	saikidou	84
未経験	mikeiken	84
中国	chuugoku	83
実際	jissai	83
彼女	kanojo	83
先生	senjou	82
古民家	kominka	82
必要	hitsuyou	82
低価格	teikakaku	81
何物	nanimono	81
何色	naniiro	81
千葉	chiba	81
広島	hiroshima	81
結果的	kekkateki	81
自己紹介	jikoshoukai	81
韓国	kankoku	81
高評価	kouhyouka	81
令和	reiwa	80
可愛	kawai	80
平成	heisei	80
自己責任	jikosekinin	80
何台	nandai	79
回目	kaime	79
奈良	nara	79
新潟	niigata	79
昭和	shouwa	79
機械学習	kikaigakushuu	79
機械的	kikaiteki	79
熊本	kumamoto	79
要予約	youyoyaku	79
試用期間中	shiyoukikanchuu	79
静岡	shizuoka	79
不必要	fuhitsuyou	78
不登校	futoukou	78
今回	konkai	78
初登場	hatsutoujou	78
可能	kanou	78
岡山	okayama	78
社長	shachou	78
要確認	youkakunin	78
長崎	nagasaki	78
不合格	fugoukaku	77
何色	nanshoku	77
再利用	sairiyou	77
教授	kyouju	77
期間中	kikanchuu	77
期間限定	kikangentei	77
面白	omoshiro	77
不良品	furyouhin	76
以下	ika	76
何様	nanisama	76
再確認	saikakunin	76
埼玉	saitama	76
当事務所	toujimusho	76
本剤	honzai	76
本研究	honkenkyuu	76
神奈川	kanagawa	76
