```
chong	重新	45000
chong	重置	28000
chong	重启	28000
chong	重做	16000
chong	重试	15000
chong	重读	12000
chong	重写	14000
chong	重命名	13000
chong	重复	32000
chong	重逢	14000
chong	重叠	15000
chong	重组	16000
chong	重温	12000
chong	重返	13000
chong	重建	18000
chong	重整	12000
chong	重播	13000
chong	重申	12000
chong	重审	10000
chong	重排	10000
chong	重连	11000
zhang	长大	28000
zhang	长辈	15000
zhang	长高	13000
zhang	长子	12000
zhang	长进	10000
zhang	校长	30000
zhang	班长	22000
zhang	部长	20000
zhang	院长	20000
zhang	局长	18000
zhang	县长	16000
zhang	市长	22000
zhang	省长	18000
zhang	队长	18000
zhang	组长	16000
zhang	科长	14000
zhang	处长	14000
zhang	家长	25000
zhang	团长	15000
zhang	站长	13000
zhang	馆长	12000
zhang	首长	14000
zhang	成长	28000
zhang	生长	20000
zhang	增长	28000
zhang	兄长	12000
zhang	学长	16000
zhang	厅长	11000
zhang	营长	10000
hang	银行	45000
hang	行情	20000
hang	外行	16000
hang	同行	18000
hang	内行	14000
hang	行家	15000
hang	行业	35000
hang	行话	12000
hang	行列	14000
hang	商行	10000
hang	排行	16000
hang	行长	14000
du	首都	28000
du	成都	30000
du	都市	22000
du	都会	13000
du	古都	10000
du	京都	15000
du	国都	10000
huan	归还	18000
huan	还款	22000
huan	还原	20000
huan	还击	13000
huan	还手	12000
huan	偿还	16000
huan	退还	14000
huan	还债	12000
huan	还价	11000
huan	返还	13000
mo	淹没	15000
mo	沉没	14000
mo	没落	13000
mo	出没	12000
mo	埋没	12000
mo	没收	14000
mo	覆没	10000
ji	供给	18000
ji	补给	14000
ji	配给	11000
ji	给予	18000
ji	给养	10000
zhuo	着装	14000
zhuo	着重	13000
zhuo	穿着	18000
zhuo	沉着	13000
zhuo	执着	16000
zhuo	着手	14000
zhuo	着想	13000
zhuo	着眼	12000
zhuo	着陆	14000
zhuo	衣着	12000
zhuo	着力	11000
zhao	着急	22000
zhao	着火	15000
zhao	着凉	12000
zhao	着迷	13000
jiao	睡觉	30000
jiao	午觉	11000
tiao	协调	22000
tiao	调料	14000
tiao	调和	13000
tiao	调皮	16000
tiao	调节	22000
tiao	调整	28000
tiao	调试	22000
tiao	调味	14000
tiao	调解	15000
tiao	失调	13000
tiao	烹调	11000
tiao	空调	28000
tiao	调理	13000
mu	模样	16000
mu	模具	14000
mu	模子	10000
chao	朝代	16000
chao	王朝	14000
chao	朝鲜	18000
chao	清朝	18000
chao	唐朝	18000
chao	明朝	16000
chao	宋朝	14000
chao	元朝	12000
chao	汉朝	14000
chao	朝廷	14000
chao	朝向	13000
chao	朝着	14000
chai	出差	22000
chai	差使	10000
chai	差事	11000
chai	邮差	10000
chai	钦差	10000
chai	差遣	11000
tan	弹琴	14000
tan	弹奏	12000
tan	弹性	18000
tan	弹力	13000
tan	弹簧	14000
tan	反弹	16000
tan	弹跳	12000
tan	弹劾	12000
```
